cardId,listId,pageId,text
7845999,6,44,看看;66666666666666666;6666666;男大抢幻神？;666厉害;卧槽牛逼。还有贴心百变怪。某不愿透露姓名的王大枪点了个赞;楼主我想问下。为啥我用的时候把我装备都选了还是说少于7套装组合;。另外请问单件模式和套装模式区别在哪;没有其他职业的计算器吗;大神Nb;辛苦啦
7847342,6,34,6666666666;dfafff;回复;看看;看看;看看;111111;看看;看看;看看
7850199,2,1,RT。5500次深渊全账号实在是没爆出午夜轮盘。出了一次血枪在奶妈身上（分解了。触发太麻烦）;面板属强如图。武器是白13 其他红11。附魔除了龙珠和30属强首饰附魔 基本是完美细节  没白字纹章 ;时装332（时装腰带是13力量的） 打桩期间用了二觉换装;吃饱了 公布答案了;感觉你们猜的都好准 都玩漫游的吗;盲猜6000;那就7000;5000吧;吃完午饭公布答案;5800应该;血枪才配大幽魂;5-6K之间吧。换了武器估计也就6500不到;随手猜一个三连发走射6000。突袭爆头5700;7000上下
7784343,3,101,康康;哈哈哈;666666;？？？;1111111;6666666666666;看看看;搞点积分;看看
7812147,9,133,看看;看看;看看;瞅瞅小技巧;看看;看看看看;看看;kankan;看看;1111111111111
7777968,2,27,想要勋章;可怕;吃糖;那明天先扣个500分。可用积分不够就欠着;池塘;好的;干的漂亮;吃糖;77777777777;吃糖
7850147,2,5,算的两次加上差不多100;是啊。灵宝稍微弱一点点。但是2段跳移速攻速比较多。2段跳也适合用来躲机制。比如以后需要单刷一些比较难的副本。我觉得我还是更倾向选灵宝;只有奶打算升级工作服  其他的都换材料  跨就完事了;战令刚出就80了。现在只有5200。估计还要3天吧。我现在阴影5＋777。准备工作服了。百变怪留着了;       还差250材料   这周正好做出耳环;可以。我是恶改加大恍惚。移速才62。太慢了;周天前后做出来;3件特殊全部升级完了。军神灵宝屁都没有。时间战争只有一件。不升级不知道怎么过啊;我之前没换。现在有点后悔。大号用不上给小号也是香的呀;已经升级了两件 还差5天可以升最后一件
7822123,3,103,6666谢谢;6663633;试试看;看看;1111111111111111111;康康;感谢大佬;感谢大佬;回复一下;谢谢楼主！楼主nb！
7813158,9,130,看看;康康;康康;6666666;看隐藏;11111111111111111111111111111;看看;剑影的话幻鬼连斩和别的技能加强一样。也算不上优化。只能说攻击频率提高。可能有用的压制力有所提升。;好的;看看
7789028,8,82,4444444444;谢谢分享;谢谢分享;牛逼。可以做成Excel吗？;试试看;666666666;看看;略略略
7838686,10,146,看看;让我康康;可乐鸡;看看;666666666;看看;看看;看看;下载;牛逼
7845847,10,151,看看;看看;看看;看看;葵葵;看看;yijuhua;看看;看看;看看
7841900,6,77,看看;看看;积分;。。;不过。我有神话耳环。要考虑要不要玩玩;说个结论还要隐藏？真当是个人物？我坎坷3呐喊2水果3悲剧2恍惚手镯（悲剧神话耳环）换坎坷3幽魂3水果2赌🐶2悲剧戒指（赌神）伤害从2600掉到1700~’2000。随意打的。没刻意摇;康康;666666666;看看……;看看
7806033,10,138,11111111111111;看看;卡卡;010101010101;该来的还是来了。;瞧瞧;098099789;111111;看看;看看
7846116,9,116,~~~~~~~~~;k 看看;看看;悲剧;看一看咯;看看;1111看看看看;瞧瞧;卧槽。还以为幸运七这么拉呢。原来是对比单件的;看看
7774518,7,72,为啥签不了到;手机端不能签到了？昨天的没成功。今天的也没有;新签到;更新了3.0版本不能签到了;积分;一样 求解 不如更新一个签到按钮;APP签到不是点击☑️吗;瞬间女神;苹果怎么不能签到啊？17号那天还是补签的。啥情况啊;APP不是自动签到 就不能修复下么 越来越垃圾了  之前的多好 点进去自动签到 
7849507,2,5,？？？？？？;看看;看看;看看;感谢;看看;看看;康康;1111111;问题来了是增量更新还是全库覆盖呢
7728066,3,92,看看;康康大佬;好东西;大佬佩服;来了老弟;看看;酷酷酷酷酷;6666666666666666666666666666666666666;666666666;感谢大佬。来看看
7840604,7,59,直接显示结论还不少人讨论。这个只剩回复了;看看数据;看一哈;康康;看看;看看;剑豪下神坛了？;内内;看看结论;看看
7847111,2,1,好像挺牛的;大佬牛皮;如果您要查看本帖隐藏内容请点这里;看看;懒人版飞斧满分教程;乱披风锤法。接招;康康;牛批;无限模式咋玩啊
7811379,15,206,啊啊啊啊;很棒哦;啊啊啊啊;顶顶顶;顶顶顶
7850199,2,2,6500。;不是我选择了大幽魂。是大幽魂选择了我;牛逼;6000吧又不是元素;吃饱了 公布答案了;感觉你们猜的都好准 都玩漫游的吗;你看公布答案了果然这样。就连三觉也不打不了7000的元素是真强;突然发现我宠物暴露了;还行啊。结合自身的搭配和伤害预算的  哈哈;我以为你要说光环暴露了;出三绝你简简单单上7000。加的那么多100等级词条你现在是浪费的
7784343,3,102,看看;具体时间了;dfgg个v悲剧b;kkkkk;看看;谢谢;.看看看;看看;看看啥样的;看看隐藏
7850380,2,1,我没记错的话。弄20秒是因为普雷被观测箭定住后破防就是20秒打桩。;因此从开普雷之前大家就开始弄20秒打桩而非原来的15秒的（更早的15秒打桩我不记得什么原因的。漩涡？好像是这个）;换句话说。每个/几个版本的伤害标准都会随着最难副本而发生变化。;可以想象。如果希洛克是打30秒桩。那肯定大家需要比30秒的绿沙包了。;但是30秒感觉几乎是不可能的。从洞察就可以看出。似乎现在策划不喜欢打桩模式了。;那不用打桩模式到底该怎么评判一段时间内的角色输出能力呢？毕竟怪也会跳来跳去的。好多职业空技能简直家常便饭;还是说弄一个10秒爆发。或者5秒？;因此等希洛克出来之后。应该需要再研究出一个合适的评判标准吧。到时候大家又能整天通关最终副本——修炼场了;是这样的。但是团本或者说组队游戏总有一个不可避免的尴尬: 组队时需要对不同玩家角色进行选择。如3=1。来了AB两个人。到底选哪个呢？也许选b就是压死骆驼的最后一个稻草。也许根本ab没啥差别。;不过没有一个相对合理的评判标准大家就不会知道到底是A还是B……极端点。到底20个A组成的团能通还是20个B的可以……;这里的AB不仅是不同职业间的。还有同职业不同装备的。甚至同职业同装备不同打造的。当然最后一个大家都很清楚。其他条件一样。打造好的伤害就高一些。;因此我觉得还是需要一个类似的“绿沙包”的存在。当然不一定是打桩。也可以是会动的绿沙包。黄沙包。白沙包;不衡量其实也很好。省得天天攀比和打碟。;实战本来就不可能能够有客观的衡量标准;当年乌龟是看单技能;怪可不像柱子一样乖乖呆着。5S 10S又有什么意义。一切都是从实战出发。反而修炼场又会带一大波节奏。先不说开了希洛克某些没三觉职业会不会收到排挤。毕竟瞬间爆发爆发职业还是少数吧。5S 10S 大部分职业都不是强势。如果说非要出来个标准。门槛无非纯C无神话9+2 8+3 533无神话毕业  34C标准略低  什么？你说标准太高？不不。马服狗团长就是这样。小团体除外。所以什么沙袋5S 10S纯属是让各职业歧视越来越大。让本来一些手法好但是伤害不是爆发的职业玩家进团更难了。;也没有吧。一开始穿异界的多。因此单技能。;后来很多职业穿80ss套了。也能打。这就不存在单技能了。;而且乌龟也是玩游戏破防输出。一套爆发可能更合适;大红眼空2觉的人还少么。瞬间爆发猛如虎。一看二狗砸空气。 乌鸡一脚真NB 。回头一看踢氧气;你好。会有60秒上蹿下跳沙包的。在做了;看到好多怪瞎比跑。我不知道自己能打中哪几个技能
7777968,2,28,吃糖;吃糖;哈哈哈哈;怎么还不能回复了;开鲨了;杀杀杀。恰恰恰;害怕。JPG;吃个糖;超级加倍;拿分了哈
7845999,6,45,积分;可以可以;646466564;太对了哥哥太对;马克。大佬辛苦;kkpkkp;看看;辛苦了啊;大幽魂太慢了;水积分
7812147,9,134,看看;看看;看看;看看;111111111111111111111111111111111111;看看;6666666;看看;如果您要查看本帖隐藏内容请点这里;看看
7822123,3,104,谢谢大佬;这个计算器难道用一次要恢复一次吗 那我顶不住的;来了来了 看看大佬;看看;kankan ;看看;66666666666;感谢分享;回复查看;康康
7849683,2,4,一般情况奶没c花钱。除非和我一样脑瘫伟大意志给奶3级2级称号也不落下。然后就是打造问题同样是红7公奶肯定比c吃香很多体验也很好。但是红12打造说句实话现在基本没人会夸一句大奶了“也有但是很少很少都是打完各自解散”。c刻印完100装备的话已经随便拖2酱油洞察了吃个白板奶。奶想换酱油有点难;当然只是举我自己和身边朋友的例子。可能其他跨区或小团体有偏差;那照你这么杠C是还要弄天劫兵法战术各种东西当一挡辅助;大奶跟大C比花费？;老版本大奶子的装备需求;1.荣誉勇气装（打造）;2.太阳装（打造）;3.CD装;4.奶爸假紫假粉光环装;5.光环buff装;6.石化十字架。还有一些黑商爆炒的黑科技;只是95版本同化了装备而已。奶爸还有一个祖传的  40体精3s宠物  当时版本还不是很凸显;100版本奶的最强buff和最强太阳完全是两套装备+两件神话。;现在C位唯一能凸显尊贵的也只有龙珠了。春节双至尊大概就值600块钱;乃为啥要带拍卖至尊。今年称号又不加被动;我的龟珠是第一天捡漏7300W买的 活动结束后瞅了一眼发现2亿了;有什么好比的。无非就是伟大意志对比2级太阳。其他的大家都差不多。龙珠还没在野人身上见过也就不用考虑了。;神话就没必要了吧。真要这么说C爆发神话大幽魂9。续航还要13恍惚神话军神。这点真没什么说的。实际上这版本大家都是一套装备一套打造。无限唱歌太阳那些都是顺便的。反正目前我没看到打造2套装备的奶。所以没必要这样杠.;我还没见过这样的奶。装备的问题那是看脸的东西没法用钱算清楚吧。按你这么说的话C就不需要换装？现在一堆人喊着3级称号贵。有些职业你可能还见不到3级称号。没3级称号用宝珠白金代替那不算钱么;不不不。 我13左轮和13太刀打的是属性攻击宝珠;光之城主和彼诺修
7847342,6,35,隐藏;看看;看看;1111111;这个能量条每天重置吗？我每天都刷一轮2+2和3+3。从来没碰到过免费深渊;看看;看看;啦啦啦;看看;看看
7850147,2,6,我现在刚刚基本够两件。本来以为能深渊直接成品。没想到还得靠工作服;已经出来了;我第三件还差900个材料 先升级的等离子左右槽 没啥提升;95换了水晶的才能三件;两件加神话;之前没换。也没打组队洞察。这周加上神话特殊升两件够了;我当时换了狗眼没换材料 赶不上第一批;工作服特殊神话有移速噢;没换。现在升完两件了。哦透明的。我还冻结了6天;出特殊神话的表示已经齐了
7838686,10,147,。。;好人一生平安;#在这里快速回复#看看;高级;看看。;奖励;我就来看看;看看;看看;康康
7763528,2,14,看看;厉害了;看看;看看;看看;康康;看看;有营养的内容有糖果;看看;算算
7774518,7,73,羡慕;有那个大哥 知道95-97的升级卷在哪领;以前到现在;今天签到不成功啊;新签到开始咯;签到;为什么签到不了呀;积分积分;我也是这样的
7813158,9,131,记得记得就到家;鬼泣那个95 把剑影的buff动作删掉 直接挥刀;加的这个前摇纯属故意恶心人;用起来还必定卡一下;服了;6666666;666666666666;zsbdzsbd;vghhhhhjj;看看;看看呢;牛逼;另外。讨论游戏和职业请不要涉及个人。一旦有人身攻击倾向我一律举报不予回复；
7840604,7,60,看看;看看;看看;看看;哈哈哈哈;康康;看看;这么看公鸡还不错啊。说实在的不求幻神只求个中上游啊;来咯来咯;看看隐藏
7806033,10,139,大佬牛逼;就行;看看;666666;KKKKKK;多大地;依旧强无敌;瞅瞅;111111111;谢谢分享‘’‘’‘
7841900,6,78,看看;摇个6;快看看;1111111;康康;别隐;回了;嗯。看看;额。。。;看看
7846116,9,117,231231321;看总结;kangkang;看看吟唱;看看远处;围观;康康;看看;看看;看看
7789028,8,83,看看！感谢;看看;666666;链接异常;13213213213;康康;谢谢楼主;保存回帖;666666;666666666
7845847,10,152,看看;看看;看看;看看;kankan;看看多少;哈哈啊哈;看见;6666666666666;是银樰大佬！
7847111,2,2,看看;试一试看看;为啥能600分 我打中后一直按空格也没加分啊;说的好。位置怎么调;看看;凭感觉;kankan;大佬🐮啤;看看
7784343,3,103,哭唧唧;看看隐藏;看看;111111111;看看;看看;咳咳;看看;看看;看看
7850380,2,2,其实绝大部分团队放人的还是看的装备情况和面板。。职业和穿了哪一套防具真的影响不大。现实里大部分野团的团长对职业强度也没有一个清晰的认识。我也不认为这些差距会导致实战炸团之类的。手法正常的人无论职业怎样。只要装备合格总会顺畅通关;和以前一样的单刷黑雾时间来评定。到时候出个比较好的单人本来判别;但奶的太阳时间就这么多。评测职业或者装备还是20秒或者30秒比较好;希洛克妮;但是普雷尼很巧妙地通过带奶来抹杀了这个标准;20s其实也因为绿沙袋最多20s;我觉得是系统奶的出现强行抬高了单刷的门槛;对啊。所以必须带奶啊。我又没有半点指责的意思;不过普雷妮毕竟是国服自己做的。我记得韩服根本没有普雷妮。;美服有。国服不会自己做的
7850199,2,3,光环还好吧。我2个光环都有。另一个没打徽章。之前没打徽章我测是这个高一点。我就带这个了233。细节警察不要拷我;那你不玩一个;我打不出来3天雷双水晶。不玩;那就是假的
7811379,15,207,顶顶顶
7822123,3,105,可以啊计算。我看别人说的那个下载的软甲你的好像有病毒所以现在这个网页版本的刚刚好;看看;马克;111111111111111111111111111111111111111111;不错看看;飞洒发生;大佬6666;6666666666666;1111111;11111
7849683,2,5,用薪奶的两套装备两套都增幅。当然现在红11白送。我也没打算太阳装红12就当不需要。但是应该还是有人需要的。这里就当不要钱。;用薪奶爸的满属性光环假紫。当然这个也不好说要多少钱。主要是货都不好找。可能有人当普通假紫卖了。也可能全跨区只有一把愿意卖。全跨区没得卖那正好省钱。这里也当不要钱。;这么说来也确实不花什么钱。奶c都差不多。;但是我们小团体基本人手2到3奶        而且都是奔95的那种35级去的;发现错别字;扯那么多。那你选。你选择打造什么。别扯什么打造代价一样。谁不知道呢。但是大环境就是肯用心打造c的人远多于打造奶。以及这个比例绝对大于3：1。;你要是一步到位还是顶尖当然不重要。但GF充满对奶的背刺不容小觑。;比如说你国庆买了腰带宝珠等级+三攻 ;春节等级+四维 你就说买不买;————————————————;奶妈第一年两级称号。下一年三级称号 买不买;左槽宝珠的春节普雷背刺;此外还有装备上的朝令夕改;打造过的熔火鞋。怀表。白洞左。太阳装;可能打造差不多 但是被坑的经历绝对是...;这样的奶比这样的C常见啊。;用心纯C要个白13武器不过分吧？;别的不说;奶没2个称号说是毒奶不过分吧？;c你们就算人均双至尊也不可能号均双至尊吧;奶打造不花钱。基本都是免费的;毫无意义
7812147,9,135,康康;万一红玉跳层了怎么办;看看;aaaaaaaaaaaaaaaaaaa;看看;看看;看下;看看隐藏;康康;看看
7850147,2,7,曾经的我天真的认为我是不需要工作服的;现在后悔了 才两件
7838686,10,148,我看看 ;很好的补丁 谢谢分享;1111111;看看;谢谢分享;看隐藏;哇 这个优秀啊;康康;康康;66555555
7763528,2,15,看看;感谢;有点牛皮;康康;持续伤害的机制是什么？;6666666666666666;看看;康康;looklook;看看
7847342,6,36,算了  放弃。。。。;皇宫没收益啊;看看;康康;看看;444444;看看;不错学习了;看看;来来来
7845999,6,46,感谢分享;刘明;为啥不搞个所有职业的;康康;大佬有狩猎者的模拟器吗;以后玩软件我觉得就很爽。游戏都不用玩了;楼主流批嗷;抢我红吼吼吼公明吗;360立即卸载;哈哈哈哈哈哈哈
7841900,6,79,股子;骰子;康康;看看;看看;看看。还没武器;看看结果;康康;我也是这个;看看
7777968,2,29,让我们来猎杀那些…;那就是我啦;吃糖。看到海豹勋章我想要晒了;吃糖;吃糖;总算来了;唉。明天这按积分还不够扣的呢 这可咋办啊;明天积分得负几千;龙珠-500是不是有点少;看看
7813158,9,132,看看;?????????????;22222222222222;？？？？？？;看看;看看;看看;看看;了哦哦哦;开口
7849507,2,6,康康;看看隐藏;66666666666666;11111111111;据说很中二 日配;看看;前者;看看掩藏;康康喔;看看
7728066,3,93,我来看看;因擦;大佬;谢谢分享;11111111;谢谢大佬;大佬牛逼;7777777;哈哈哈。;111111111111111111111111111111
7774518,7,74,为什么签到不了啊！还要补签;签到;感谢;怎么看有没有签到。那个日历表打开了。没有提示啊。扣扣号也绑定了;昨天也登陆了。今天也登陆了。就是没有签到成功的标示。补签就可以。什么情况。扣扣号什么的都绑定;为什不能自动签;登录怎么没有自动签到啊;为什么签不了到？;11111112;占座
7845847,10,153,支持;想看;看看看看;看看;康康;12212121212121212;kankan;看看隐藏;看看;看看
7847111,2,3,大佬牛逼;康康;马克一下;看看;看看;看看;看看;看看;111111111111111111大佬牛逼;#在这里快速回复#1
7846116,9,118,感谢大佬分享;6666666;kanknaknakna;酷酷酷酷酷;辛苦辛苦;看啊可能;看看;求看隐藏;111111111;看看
7784343,3,104,看看;看看;康康;康康隐藏;图看不了咋;1111111111111;看看。是觉得有三绝动画点夸张了;康康;看看看;看看我
7822123,3,106,看看。。。。。。。;6666666666666;11252151;看看看看;看看;非常感谢;666666;看看;测试散搭;看看
7806033,10,140,看看;看隐藏;123456789;看看;kankan ;士大夫撒打发斯蒂芬;冲呀我大驱魔;看看;看看;66666666
7840604,7,61,看看;看看;111111;看看;快看看;看看;看看;坎坎坷坷;123455;康康
7789028,8,84,感谢！！！！！;看看;谢谢楼主。这个用来收集爆的装备好方便 话说一个星期我们群里都还没有神话 是满群酋长吗;安慰法违法未;可以的。很方便;谢谢大佬。刷深渊真好用~;厉害了;看看;康康;高级的东西？
7850380,2,3,总之不是韩服原创。。质量就不咋地。但是从策划强制多人社交的理念来看。以前那种能愉快单刷自娱自乐的时代可能真的回不去了;国服不会原创这个的。所有东西都是国服有需求韩服去做做好拿过来。最多最多就是韩服选择性不上;我现在就怕狂战哥的三觉  我双觉刚丢  狂战哥一个反身三觉带到我身后去了;到时候不就知道了;这个其实挺好的。但是不知道有没有那种本。现在的困难洞察实在是有点难了;我信了你的鬼话;说得有理有据。;感觉确实装备成套情况（如是否7词条）以及力智属强确实是最快捷的方式。而且按团本设计难度来看应该确实不会出现某些职业能通某些不能的情况。
7812147,9,136,就看看硬看看;看看;给我康康;kkyckk;看看;看一哈;康康;啊。我看看;康康;看看
7811379,15,208,路过。顶一下;啊啊啊啊;很棒哦;啊啊啊啊
7780597,3,85,来吧来吧;嘿嘿。来拿勋章了;3个贴分别扣分的：;来登记一下;https://bbs.colg.cn/forum.php?mod=viewthread&amp;tid=7843546&amp;mobile=2&amp;network_status=wwan&amp;app_os=2&amp;app_version=3.0.5&amp;save_flow=0 登记一下;单贴一千分;     登记登记;单贴2100分。登记登记
7763528,2,16,呐呐;康康;看看;看看;太强了哥  哥太强;66666666;看看;你这防尘。。。。;kanknasdads;看看
7850572,2,1,用韩械的对比我算出来也就8800亿   韩械默认不算手搓5的套装4%伤害  是算上了才有的8800亿                                                 今天买了东总计算器后发现居然能破9开头 这就算了 还多200亿              有没有这伤害得下个月我毕业证实了;就连一剑打桩都有了。。。;tql;友情提示。这个打桩按全技能都吃宠物来算的。。;你算算你现在的装备伤害不就知道准不准了。不过东总的只要你填的不错肯定没问题;宠物技能覆盖的技能调了么;宠物20秒？;友情提示。哪些技能吃宠物可以调的。楼主图里已经调过了;韩械默认的手搓不算那4%呀？我都不知道。。;宠物时间记得调。绝大部分职业花时间对过细节算出来基本没误差的
7848219,2,1,之前刷得心态崩掉的时候。有想过想要保底。;但现在冷静下来还是反对。;道理很简单。支持的人太多了。;我的号。有两个qq。;主号全部c。有纯有34。大号狗子主刷。小号瞎子辅刷。加起来差不多7000次。目前全账号0神话；;双开奶号。奶基本闲置。上版本毕业装毕业打造。小号剑帝随便玩的。没双尊的毕业打造。目前约700次。两个毕业神话。但其他装备早呢。;说老实话。小号神话我是真无所谓。所以别拿这个说事儿。不出我也无所谓。我有所谓的只有狗子而已。;但我还是反对保底。;道理很简单。;我可以保证狗子每天满疲劳满票。吃若干疲劳药。;可以保证瞎子每天满疲劳满票。;我每天都有至少把他俩刷完的时间。;我早晚会出的。我的要求很低。不是离谱的神话我就当毕业了。;我知道很多人没票了。;所以我反对保底。;因为这样只要我有。我就至少可以保证狗子是第二档的。凭打造和手法。可以冲进第一档。;一旦出了保底。我就真的必须踏上无尽地对毕业神话的追求之路了。;大家彼此心知肚明。都别藏着掖着。就这么回事。;哦。我反对你的反对;我觉得保底应该不会。等快淘汰的时候送这个可能性很高;明年春节多买多送神话跨界石安排上…;确实 早晚会出 等出了人家已经享受过了;我觉得这种东西出是会出的。但是时间嘛;18年国庆距离95版本还有3 4个月的时候送了一套85ss。可以参考一下;那是你贪得无厌心态有问题。保底就是个利己为民得措施。不懂动了谁的蛋糕。既然工作服当作保底那就要贯彻到底可以开放工作服上衣神话制作。毕竟工作服不是玩家人人追求的那就达不到您口中他人口中所谓装备同质化问题。不想做的就老老实实刷到自己满意为止。不想刷就老老实实做谁都能照顾得到！;我也反对。目前已经有保底。就是工作服。保证你能打出3000-4000E的伤害。接下来能刷出来啥各凭本事。这么迫不及待提高保底门槛。说到底就是看别人有军神大幽魂眼馋。就没想过从工作服提高到神话。不就是玩家间的逼氪么。原本一个号一千多盘深渊跨两件点个百变怪就毕业可以打团了。有没有神话随缘。门槛直接提升到一个号要刷三五千盘深渊保底出了神话才叫毕业。就马服这个尿性。没有超大陆不能打卢克。没有黑洞不能打超时空。没有超普不能打普雷。我一点都不怀疑没有神话不能打希洛克的现象出现。最后每个小号都得砸三五千盘深渊才配打团。那我选择砍号。;歇歇吧看你怼了这么多贴子。并不反对保底。只是恶心打着保底旗号酸军神大幽魂的崽种。;不以指定神话保底方式出不就得了。工作服神话上衣保底就是保底套最彻底的保底。爱做不做不做拉倒。要么刷到毕业要么老实做。下次遇到这种玩家你就拿我这套理论呛回去不就好了
7841900,6,80,看看;康康;看看;666666666;大佬;看看;111444;看看;kankan;看看
7777968,2,30,杀海豹了;66666666666;让我们一起猎杀那些跳上海岸的海豹叭;赚分等扣;超级加倍;看看;惊了 不发出来不就不会被扣分了;1000分买个勋章还是不划算;这勋章我要定了;我800分准备好了（龙珠+军神;扣我吧！;吃糖
7838686,10,149,坎坎坷坷;2222222222;看看;看看;好玩;看看;看看;感谢分享;太厉害了吧;看看
7728066,3,94,怎么点不开隐藏;看看;康康。大佬辛苦了。;看看。跟东总的表格对比一下结果;加上了;看看;点赞;看看隐藏;大佬牛逼（破音）;1111111111111
7850575,2,1,看看！;想知道希洛克出来后会怎样;隐藏;嗯 有趣;看看！;看看;66666666;看看;我猜本帖的隐藏内容是：计算式真棒。我要点赞
7845847,10,154,看看;看看结论;看看;看看;康康;看看;看结论;看看;回复看隐藏;看看
7847111,2,4,看看;看看;大佬牛批;看看;看看;看看;康康;可以有;哦哦嗯我;可以有
7774518,7,75,签到页面都没有点进去 什么都没有;怎么不自动签到啦？？;不能签到啊……;签到不了怎么回事;小妹 上次的奖励怎么领啊 我没找到领取界面;为什么iOS从昨天开始签到都没有反应呢;手机端怎么签到啊。看不到签到次数;我也是。没有签到选项。不知道怎么弄;来了来了。新一轮签到;总于给pl药了
7784343,3,105,感谢楼主分享。虽然我不是同人粉;够六;看看;1111111111111111;6666666666666;kankan a ;可以有;233333333;给大佬递茶
7849507,2,7,6666666666666666;先谢过了。待我找找其他部分。(⊙o⊙)…好像版本有点多慢慢找吧;看看;康康;看看;看看;感谢楼主分享;康康;111111;7777777
7813158,9,133,看看;看看;看看;看看;牛逼;11111111;看看;看看隐藏;佛爷成活率朋友新品;看看看看
7789028,8,85,康康;看看;666666666666666666666;康康;冲冲冲;666666;好东西啊;看看;谢谢大佬;看看图标
7822123,3,107,看看;回复看看;看看看看;6666666666666666666666666666666;666666666666666;看看;看看;在回复一次;xiexie;6666666
7846116,9,119,看看;酷酷酷酷酷酷酷酷酷酷酷酷酷;看看;让我康康;让我看看俺;这个是水果头肩腰带鞋子。老兵2+幽魂6确实是比水果上衣头肩腰带要好的。我这次改过了;谢谢分享;这世间真的有神话存在吗;看看;看结论 辛苦了
7811379,15,209,顶顶顶;路过。顶一下
7812147,9,137,iiiiii;深渊都不够pl;144444444444444444444;康康;看看;444444444444444444444;看看PL;6666666;看看;。。。。。。。
7845999,6,47,这是个好东西啊;66666666;看看介绍;辛苦了;牛逼
7840604,7,62,看看;ccccccccccccccccccc;看看;看看;看看;谢谢分享;111111144;辛苦了;看看;看看
7850572,2,2,调过了啊  有设置一个技能20秒内吃几次宠物技能;可以猴嗜血;我知道可以调。。没太注意 拉下面我看全都是1;那就应该是很准的;调过了 可能就三觉不准？毕竟红眼三觉后面是吃不到宠物技能的;调了;在哪买的啊;好强。方便说一下价钱吗。这么具体的数据有点心动;你剑魔不也这伤害;什么价格
7848952,2,1,好好;求个搭配;哪套啊这是;还可以的;众神衣服;夏日+众神腰带+夏日鞋子？;对的;下衣是众神吧。上衣是啥;一身黑不好吧
7806033,10,141,可可亚唱;看看 B叔NB;1111111111111111111111;太强了吧;痞子Feng。如果您要查看本帖隐藏内容请点这里;来了。建议削弱;看看;康康;看看;盘古你好
7847342,6,37,kkkkkkkkkkkk;看看;看看;啊啊啊啊啊啊啊啊;康康;kk22223333;康康;康康;看看;不是的
7763528,2,17,看一看;看看;3333333333
7841900,6,81,许愿大幽魂;厉害了大佬;看看;看隐藏;看看;看看隐藏;interesting;猜猜;看到了。谢谢。真羡慕25-45有被动的。我玩白手20。48才有被动。。。真难受;看看
7777968,2,31,军神耳环我来辣;吃糖~~~;吃糖;好活！;好像这徽章还可以啊;吃糖;真的假的 这还没到愚人节呢 不会真扣我分吧;先吃糖;吃个糖。顺便这个海豹勋章我要定了;海豹猎杀计划
7838686,10,150,kangkang;厉害了;看看;1111111111;康康;康康。;看看;叭叭叭;kkkkkkkkkkkkkkkkkp;太棒了
7728066,3,95,看看;126123123123;看看;康康;看看;111111111111111;奥力给 厉害;康康隐藏;康康;好东西 测试测试
7850575,2,2,看看;看看;看看;看看;好起来了;看看;629才更新天界人三觉？？？;计算式真棒;6121436541;6月29号
7774518,7,76,签不了;didididid;看看;黑钻太鸡肋了;积分签到拿灿烂;积分签到拿灿烂;积分签到拿灿烂;怎么弄积分啊;怎么签到啊
7850548,2,1,镇魂  安图恩 两大竞速时代。;现在再牛逼也不能有那种视觉盛宴了。;各职业代表高玩大佬也;了。;感觉少了很多震撼和惊艳、没有什么视频可看的了。;现在我看竞速很多都是复活币了;因为现在就算要竞速其实也得5-10分钟。时间太久了;不过说实话自己打打还挺有趣的;强者之路漩涡普雷东哈林竞速的视频很多 了解的如何？;没什么太多的观赏性了吧;竞速视频一般3-5分钟左右视觉效果很好。时间太长就乏味了。比如一个BOSS用同样的输出方式打3.4遍;后来的很多没啥看头了;副本设计思路变了是这样的。;就现在那困难洞察不也就aabb一个伤害到了你说的那条竞速线。;放以前竞速门槛可远没有现在这么高。;卢克之后再无诸神之战;当初马蹄卡 各种职业想尽办法单hit强杀是真的酷炫;比如一进图 乌鸡一jio/缔造一树/龙骑一个二觉
